AcademicRecordKeywordID,AcademicRecordId,AcademicKeywordId
415879,107030,147297
415880,107031,132491
415881,107031,163137
415882,107031,136158
415883,107032,170995
415884,107032,170996
415885,107032,140319
415886,107032,170997
415887,107032,131080
415888,107033,170998
415889,107033,157619
415890,107033,129162
415891,107034,170999
415892,107034,171000
415893,107034,130130
415894,107034,135093
415895,107034,129333
415896,107035,131323
415897,107035,171001
415898,107035,171002
415899,107035,129071
415900,107036,155160
415901,107036,162377
415902,107036,130996
415903,107037,163120
415904,107037,134215
415905,107037,130679
415906,107037,163111
415907,107037,163169
415908,107038,171003
415909,107038,171004
415910,107038,133917
415911,107038,130662
415912,107038,171005
415913,107039,130276
415914,107039,171006
415915,107039,129222
415916,107039,171007
415917,107039,132682
415918,107040,171008
415919,107040,171009
415920,107040,171010
415921,107040,160622
415922,107040,132136
415923,107040,128916
415924,107040,129857
415925,107041,133905
415926,107041,171011
415927,107041,171012
415928,107042,171013
415929,107042,171014
415930,107042,171015
415931,107043,129341
415932,107043,171016
415933,107043,171017
415934,107043,171018
415935,107043,171019
415936,107043,171020
415937,107043,171017
415938,107044,171021
415939,107044,171022
415940,107044,171023
415941,107045,171024
415942,107045,141882
415943,107045,128999
415944,107045,132145
415945,107046,129341
415946,107046,171025
415947,107046,171026
415948,107046,130130
415949,107047,130570
415950,107047,136110
415951,107047,136112
415952,107047,166725
415953,107048,129341
415954,107048,130472
415955,107048,171027
415956,107048,171028
415957,107048,150087
415958,107048,134260
415959,107049,129049
415960,107049,130293
415961,107049,171029
415962,107049,137930
415963,107049,130470
415964,107050,129077
415965,107050,128890
415966,107050,134090
415967,107051,130309
415968,107051,148013
415969,107051,158658
415970,107051,137406
415971,107052,132136
415972,107052,129341
415973,107052,130309
415974,107052,129018
415975,107052,136409
415976,107052,128866
415977,107052,128892
415978,107053,135643
415979,107053,135724
415980,107053,131625
415981,107054,132489
415982,107054,130570
415983,107054,171030
415984,107055,129086
415985,107055,158136
415986,107055,133883
415987,107055,129085
415988,107056,130472
415989,107056,134279
415990,107056,129054
415991,107057,129341
415992,107057,170217
415993,107057,136133
415994,107057,171031
415995,107058,130309
415996,107058,163945
415997,107058,129341
415998,107059,130309
415999,107059,136126
416000,107059,130472
416001,107060,130570
416002,107060,171032
416003,107060,130309
416004,107060,171033
416005,107060,171034
416006,107060,150840
416007,107060,171035
416008,107060,129341
416009,107061,137496
416010,107061,171036
416011,107061,171037
416012,107061,129186
416013,107061,171038
416014,107061,171039
416015,107061,171040
416016,107061,171041
416017,107061,171042
416018,107061,171043
416019,107061,171044
416020,107062,163407
416021,107062,135716
416022,107062,134247
416023,107062,136133
416024,107062,131312
416025,107063,129049
416026,107063,138556
416027,107063,146909
416028,107063,137767
416029,107063,150153
416030,107064,129341
416031,107064,171045
416032,107064,171046
416033,107064,130248
416034,107065,144680
416035,107065,171047
416036,107065,129341
416037,107066,171048
416038,107066,128914
416039,107066,171049
416040,107067,163407
416041,107067,154501
416042,107067,171050
416043,107068,131313
416044,107068,131312
416045,107068,163414
416046,107068,171051
416047,107069,171052
416048,107069,171053
416049,107069,171054
416050,107069,137767
416051,107069,171055
416052,107070,129341
416053,107070,130248
416054,107070,154501
416055,107071,130697
416056,107071,154501
416057,107071,131312
416058,107071,129341
416059,107071,135716
416060,107072,129216
416061,107072,129114
416062,107072,130309
416063,107072,129341
416064,107072,171056
416065,107073,135716
416066,107073,171057
416067,107073,137440
416068,107073,171058
416069,107074,163438
416070,107074,171059
416071,107074,130309
416072,107074,135542
416073,107074,171060
416074,107075,128910
416075,107075,130309
416076,107075,163944
416077,107075,131271
416078,107075,131275
416079,107075,130729
416080,107076,135716
416081,107076,163407
416082,107076,129341
416083,107076,131312
416084,107076,134231
416085,107077,129049
416086,107077,128971
416087,107077,171061
416088,107078,131312
416089,107078,171062
416090,107078,171063
416091,107078,171064
416092,107079,130130
416093,107079,132139
416094,107079,129341
416095,107079,135716
416096,107079,133969
416097,107080,163407
416098,107080,129341
416099,107080,130248
416100,107080,129114
416101,107080,139676
416102,107080,129248
416103,107081,146857
416104,107081,145035
416105,107081,132184
416106,107081,134110
416107,107081,171065
416108,107081,171066
416109,107082,129341
416110,107082,171067
416111,107082,128971
416112,107082,129148
416113,107082,129146
416114,107083,132489
416115,107083,130570
416116,107083,171030
416117,107084,129341
416118,107084,171068
416119,107084,138572
416120,107084,171069
416121,107084,171070
416122,107085,163438
416123,107085,171071
416124,107085,171072
416125,107086,171073
416126,107086,130456
416127,107086,171074
416128,107086,129053
416129,107086,130309
416130,107086,133805
416131,107087,171075
416132,107087,171076
416133,107087,130679
416134,107087,163031
416135,107088,131371
416136,107088,171077
416137,107088,163944
416138,107088,131370
416139,107089,142519
416140,107089,132139
416141,107089,132391
416142,107089,131313
416143,107089,131312
416144,107089,136137
416145,107090,160649
416146,107090,129341
416147,107090,129096
416148,107090,129018
416149,107091,135716
416150,107091,171078
416151,107091,171079
416152,107091,131313
416153,107092,170975
416154,107092,129049
416155,107092,158566
416156,107092,131312
416157,107092,131313
416158,107092,128865
416159,107093,171080
416160,107093,132108
416161,107093,171081
416162,107093,171082
416163,107093,129340
416164,107093,171083
416165,107094,171084
416166,107094,131277
416167,107094,151178
416168,107094,171085
416169,107094,171086
416170,107094,163998
416171,107094,171087
416172,107095,171084
416173,107095,171088
416174,107095,171089
416175,107095,152042
416176,107095,130130
416177,107095,141351
416178,107095,163998
416179,107096,171090
416180,107096,171091
416181,107096,129658
416182,107096,153183
416183,107096,135716
416184,107096,171067
416185,107097,171092
416186,107097,171093
416187,107097,132320
416188,107098,146909
416189,107098,138556
416190,107098,146912
416191,107098,171094
416192,107098,171095
416193,107098,171096
416194,107098,130529
416195,107098,171097
416196,107098,136138
416197,107099,171098
416198,107099,142900
416199,107099,171099
416200,107099,135716
416201,107100,131980
416202,107100,131313
416203,107100,171100
416204,107100,135716
416205,107100,131312
416206,107101,158256
416207,107101,135716
416208,107101,131306
416209,107101,131277
416210,107102,171101
416211,107102,131718
416212,107102,171102
416213,107102,171103
416214,107102,171104
416215,107102,171105
416216,107102,171106
416217,107102,133917
416218,107102,133304
416219,107103,154702
416220,107103,136265
416221,107103,171107
416222,107103,145210
416223,107103,171108
416224,107104,171109
416225,107104,171110
416226,107104,144050
416227,107104,171111
416228,107104,171112
416229,107104,171113
416230,107105,171114
416231,107105,171115
416232,107105,171116
416233,107105,171117
416234,107105,171118
416235,107106,133368
416236,107106,171119
416237,107106,171120
416238,107107,171121
416239,107107,171122
416240,107107,135972
416241,107107,140044
416242,107108,133304
416243,107108,171123
416244,107108,138440
416245,107108,171124
416246,107108,133990
416247,107108,171125
416248,107110,145877
416249,107110,171126
416250,107110,137083
416251,107110,139764
416252,107110,171127
416253,107111,136870
416254,107111,171128
416255,107111,152769
416256,107111,132358
416257,107111,150609
416258,107112,171129
416259,107112,171130
416260,107112,132317
416261,107112,171131
416262,107113,171132
416263,107113,171133
416264,107113,171134
416265,107113,171135
416266,107113,171136
416267,107114,136793
416268,107114,171137
416269,107114,171138
416270,107114,171139
416271,107115,136870
416272,107115,137083
416273,107115,145210
416274,107115,171140
416275,107115,171141
416276,107115,171142
416277,107116,171143
416278,107116,136265
416279,107116,171144
416280,107116,144105
416281,107117,145901
416282,107117,129915
416283,107117,171145
416284,107117,132453
416285,107118,171146
416286,107118,140679
416287,107118,171147
416288,107118,140687
416289,107118,130821
416290,107118,130822
416291,107119,171148
416292,107119,171149
416293,107119,130407
416294,107119,171150
416295,107119,128992
416296,107120,171151
416297,107120,138317
416298,107120,129286
416299,107120,152849
416300,107120,129172
416301,107120,136448
416302,107121,171152
416303,107121,154506
416304,107121,171153
416305,107122,171154
416306,107122,136885
416307,107122,171155
416308,107122,171156
416309,107123,171157
416310,107123,152849
416311,107123,171158
416312,107123,171159
416313,107124,136870
416314,107124,139640
416315,107124,138317
416316,107124,171160
416317,107125,171161
416318,107125,171162
416319,107125,171163
416320,107126,159435
416321,107126,129172
416322,107126,171164
416323,107126,171165
416324,107127,171166
416325,107127,129053
416326,107127,171167
416327,107127,171168
416328,107127,171169
416329,107128,129970
416330,107128,130653
416331,107128,171170
416332,107128,133304
416333,107128,171171
416334,107128,171172
416335,107128,171173
416336,107128,171174
416337,107128,171175
416338,107129,171176
416339,107129,171177
416340,107129,171178
416341,107129,171179
416342,107129,171180
416343,107129,171181
416344,107130,145251
416345,107130,171174
416346,107130,144284
416347,107130,171118
416348,107131,136870
416349,107131,130670
416350,107131,141727
416351,107131,159337
416352,107132,171182
416353,107132,140781
416354,107132,171183
416355,107132,165491
416356,107132,171184
416357,107132,171185
416358,107133,171186
416359,107133,171187
416360,107133,171188
416361,107133,128999
416362,107133,132222
416363,107134,171189
416364,107134,171190
416365,107134,163370
416366,107134,145193
416367,107135,139764
416368,107135,130212
416369,107135,167070
416370,107135,171191
416371,107136,139764
416372,107136,171192
416373,107136,157554
416374,107136,171193
416375,107137,171194
416376,107137,154702
416377,107137,130238
416378,107137,171195
416379,107137,137039
416380,107138,154538
416381,107138,170518
416382,107138,171196
416383,107138,171197
416384,107138,154023
416385,107138,171198
416386,107139,139776
416387,107139,171199
416388,107139,171200
416389,107139,171201
416390,107139,129172
416391,107140,171202
416392,107140,171203
416393,107140,171204
416394,107140,129026
416395,107141,139764
416396,107141,163763
416397,107141,171205
416398,107141,171206
416399,107141,128999
416400,107141,136258
416401,107142,136363
416402,107142,171207
416403,107142,171208
416404,107142,130718
416405,107142,171209
416406,107142,171210
416407,107143,133274
416408,107143,170518
416409,107143,129937
416410,107143,171211
416411,107144,171212
416412,107144,171213
416413,107144,171214
416414,107144,171215
416415,107145,130821
416416,107145,171216
416417,107145,171217
416418,107145,129172
416419,107145,139776
416420,107146,130309
416421,107146,171218
416422,107146,131219
416423,107147,158321
416424,107147,171219
416425,107147,171220
416426,107147,171221
416427,107147,131723
416428,107147,171222
416429,107147,171223
416430,107148,130309
416431,107148,128890
416432,107148,130472
416433,107148,171224
416434,107148,133806
416435,107149,129096
416436,107149,171225
416437,107149,131338
416438,107149,171226
416439,107149,146774
416440,107149,171227
416441,107150,147058
416442,107150,128887
416443,107150,171228
416444,107150,129156
416445,107151,135250
416446,107151,161394
416447,107151,146977
416448,107152,128886
416449,107152,129096
416450,107152,161920
416451,107152,171229
416452,107152,129156
416453,107153,129096
416454,107153,130428
416455,107153,171230
416456,107153,128945
416457,107154,138355
416458,107154,141740
416459,107155,129341
416460,107155,135724
416461,107155,145155
416462,107155,128890
416463,107156,129178
416464,107156,159268
416465,107156,171231
416466,107156,145150
416467,107157,129181
416468,107157,129114
416469,107157,171232
