AcademicRecordKeywordPlusID,AcademicRecordId,AcademicKeywordPlusId
731090,102245,128321
731091,102245,125434
731092,102245,127130
731093,102246,128400
731094,102246,133761
731095,102246,140579
731096,102246,125705
731097,102246,140580
731098,102248,126099
731099,102249,126499
731100,102251,125173
731101,102253,140581
731102,102253,125160
731103,102254,140582
731104,102255,127315
731105,102256,127087
731106,102258,126385
731107,102262,126911
731108,102262,125373
731109,102262,126604
731110,102262,127170
731111,102262,126432
731112,102262,127578
731113,102262,129161
731114,102263,140583
731115,102264,125090
731116,102264,128028
731117,102267,140584
731118,102267,132645
731119,102267,140585
731120,102268,140586
731121,102270,125133
731122,102271,125522
731123,102271,125925
731124,102271,125140
731125,102273,140587
731126,102273,140588
731127,102273,138559
731128,102273,125229
731129,102273,140589
731130,102273,125197
731131,102273,140590
731132,102274,125197
731133,102274,125089
731134,102274,125305
731135,102274,134559
731136,102274,140591
731137,102277,125112
731138,102278,140592
731139,102278,125095
731140,102279,125174
731141,102280,140593
731142,102280,126066
731143,102281,139880
731144,102282,127681
731145,102282,129755
731146,102282,140594
731147,102282,140588
731148,102282,125262
731149,102282,127730
731150,102282,125110
731151,102282,125092
731152,102282,135913
731153,102282,129761
731154,102283,125135
731155,102283,125174
731156,102283,125087
731157,102283,140595
731158,102284,125087
731159,102285,140596
731160,102288,125174
731161,102292,129618
731162,102292,125087
731163,102292,125090
731164,102292,126324
731165,102292,125865
731166,102295,140597
731167,102295,127675
731168,102295,140598
731169,102295,125087
731170,102295,128440
731171,102295,140599
731172,102295,125923
731173,102295,125534
731174,102295,140600
731175,102295,125671
731176,102296,140601
731177,102296,128205
731178,102296,127093
731179,102298,125140
731180,102299,131665
731181,102299,140602
731182,102299,129898
731183,102299,140603
731184,102299,140604
731185,102299,129896
731186,102299,131623
731187,102299,140087
731188,102299,140605
731189,102299,140606
731190,102300,125135
731191,102300,125174
731192,102300,126108
731193,102301,129113
731194,102302,140607
731195,102302,125130
731196,102302,125671
731197,102303,140608
731198,102303,140609
731199,102303,134572
731200,102303,140610
731201,102303,126774
731202,102303,125201
731203,102303,125174
731204,102303,125140
731205,102303,125871
731206,102303,126962
731207,102305,140611
731208,102305,131811
731209,102305,125110
731210,102307,130469
731211,102307,127292
731212,102307,125090
731213,102308,129713
731214,102308,140612
731215,102308,125543
731216,102308,125095
731217,102308,140613
731218,102309,140614
731219,102309,131619
731220,102309,140615
731221,102309,140616
731222,102309,126058
731223,102309,129981
731224,102309,127820
731225,102310,127438
731226,102311,140617
731227,102311,140618
731228,102311,126849
731229,102311,138305
731230,102311,130762
731231,102311,140619
731232,102311,130084
731233,102311,140620
731234,102311,134321
731235,102311,125454
731236,102313,136925
731237,102313,125339
731238,102313,139872
731239,102313,125090
731240,102315,140080
731241,102315,134540
731242,102315,125095
731243,102315,125173
731244,102315,125420
731245,102317,140621
731246,102317,138066
731247,102317,140622
731248,102317,125197
731249,102317,131070
731250,102317,140623
731251,102317,125404
731252,102317,127730
731253,102317,125418
731254,102317,140624
731255,102318,140625
731256,102318,140626
731257,102318,140627
731258,102318,125388
731259,102318,140628
731260,102318,125653
731261,102319,128824
731262,102319,140629
731263,102319,125592
731264,102319,125630
731265,102319,139890
731266,102320,125083
731267,102321,140630
731268,102321,129475
731269,102321,129225
731270,102321,125089
731271,102321,125083
731272,102321,125087
731273,102321,125427
731274,102321,125395
731275,102321,126385
731276,102322,131720
731277,102322,125277
731278,102322,134333
731279,102324,138851
731280,102324,125155
731281,102324,125418
731282,102325,125161
731283,102325,125197
731284,102325,125087
731285,102325,128929
731286,102325,133942
731287,102326,127160
731288,102326,125998
731289,102326,125536
731290,102327,125175
731291,102328,128182
731292,102328,127624
731293,102328,131367
731294,102328,126526
731295,102328,127628
731296,102328,126052
731297,102328,125093
731298,102329,134295
731299,102330,127245
731300,102331,126167
731301,102331,125175
731302,102331,125368
731303,102331,125941
731304,102331,127267
731305,102331,125197
731306,102332,140631
731307,102332,135276
731308,102332,140632
731309,102332,140633
731310,102332,125476
731311,102332,140634
731312,102332,128133
731313,102332,126108
731314,102335,131391
731315,102335,125175
731316,102335,140635
731317,102335,126323
731318,102336,126307
731319,102336,128025
731320,102339,127244
731321,102340,125131
731322,102340,139177
731323,102340,125787
731324,102342,125671
731325,102344,140636
731326,102344,140637
731327,102344,125175
731328,102344,125313
731329,102344,126108
731330,102345,125079
731331,102345,125593
731332,102347,127624
731333,102347,140638
731334,102347,140639
731335,102347,140640
731336,102347,140641
731337,102347,125774
731338,102347,134781
731339,102347,128126
731340,102347,125174
731341,102347,125340
731342,102348,140642
731343,102348,131144
731344,102348,140633
731345,102348,129856
731346,102348,131365
731347,102348,125175
731348,102348,125671
731349,102349,126395
731350,102349,140643
731351,102349,136641
731352,102350,128133
731353,102350,126108
731354,102350,125251
731355,102350,128014
731356,102350,125671
731357,102351,140644
731358,102351,134020
731359,102351,140645
731360,102351,140646
731361,102351,138591
731362,102351,125307
731363,102351,125427
731364,102351,125476
731365,102351,128133
731366,102351,133736
731367,102352,126000
731368,102352,125277
731369,102352,128248
731370,102354,126300
731371,102354,128126
731372,102355,127624
731373,102357,131144
731374,102357,125484
731375,102358,126583
731376,102359,135219
731377,102359,135183
731378,102359,129642
731379,102359,125140
731380,102360,127624
731381,102360,125671
731382,102360,134008
731383,102362,140647
731384,102362,140648
731385,102362,126323
731386,102365,125175
731387,102366,140649
731388,102366,125251
731389,102366,125455
731390,102368,140650
731391,102369,125796
731392,102369,125095
731393,102370,140651
731394,102371,133762
731395,102371,125130
731396,102371,139111
731397,102371,127105
731398,102372,140652
731399,102372,140653
731400,102372,140654
731401,102372,130379
731402,102372,127433
731403,102373,140655
731404,102373,125291
731405,102373,125197
731406,102374,125110
731407,102374,126698
731408,102374,131876
731409,102375,125197
731410,102375,125193
731411,102375,139295
731412,102375,126599
731413,102375,135168
731414,102375,125202
731415,102375,128385
731416,102376,127164
731417,102376,125130
731418,102376,129983
731419,102376,125277
731420,102378,128347
731421,102378,128385
731422,102378,125197
731423,102378,125161
731424,102378,125193
731425,102378,139295
731426,102380,126890
731427,102380,140656
731428,102380,127695
731429,102380,126403
731430,102380,127697
731431,102380,125705
731432,102381,125087
731433,102381,126504
731434,102381,125095
731435,102381,133943
731436,102381,125197
731437,102382,133556
731438,102382,127373
731439,102382,125095
731440,102383,131585
731441,102383,133725
731442,102383,125174
731443,102383,125197
731444,102384,140657
731445,102384,128238
731446,102384,140658
731447,102384,140659
731448,102384,125291
731449,102384,125079
731450,102384,140655
731451,102384,125130
731452,102384,125087
731453,102384,127873
731454,102385,127945
731455,102385,125704
731456,102385,127117
731457,102385,125293
731458,102385,128325
731459,102385,125414
731460,102385,125404
731461,102385,131917
731462,102386,140660
731463,102387,125310
731464,102388,140661
731465,102388,139363
731466,102388,135072
731467,102388,126263
731468,102388,125161
731469,102388,125090
731470,102388,126596
731471,102388,131082
731472,102388,126209
731473,102388,125083
731474,102389,126806
731475,102390,133584
731476,102390,126052
731477,102390,136882
731478,102390,125130
731479,102390,133943
731480,102391,128347
731481,102391,128392
731482,102391,126202
731483,102391,126599
731484,102391,135168
731485,102391,127228
731486,102391,128385
731487,102391,125987
731488,102392,128375
731489,102392,128409
731490,102392,128453
731491,102392,140539
731492,102392,128391
731493,102392,128400
731494,102392,128392
731495,102392,127228
731496,102392,133254
731497,102392,126806
731498,102393,140652
731499,102394,125161
731500,102394,126662
731501,102394,125197
731502,102395,128400
731503,102395,125705
731504,102395,125802
731505,102396,140662
731506,102396,136222
731507,102396,139993
731508,102396,125651
731509,102396,136238
731510,102396,140663
731511,102396,125236
731512,102396,140664
731513,102396,140665
731514,102396,128148
731515,102397,128374
731516,102397,140666
731517,102397,125705
731518,102397,133254
731519,102397,125918
731520,102398,128374
731521,102398,128400
731522,102398,140205
731523,102398,137078
731524,102398,131082
731525,102398,128235
731526,102398,127373
731527,102398,125174
731528,102398,125230
731529,102398,125987
731530,102399,128409
731531,102399,125130
731532,102399,125429
731533,102399,125382
731534,102399,125414
731535,102399,125108
731536,102399,125093
731537,102399,128874
731538,102399,128878
731539,102400,128238
731540,102400,139071
731541,102400,140667
731542,102400,140668
731543,102400,133254
731544,102400,125104
731545,102400,128432
731546,102400,125439
731547,102400,125093
731548,102400,125197
731549,102401,140669
731550,102401,136202
731551,102401,128209
731552,102401,136207
731553,102401,129273
731554,102401,140670
731555,102401,125197
731556,102401,125092
731557,102401,128100
731558,102401,127677
731559,102403,125651
731560,102403,127373
731561,102403,128332
731562,102403,130232
731563,102404,136028
731564,102404,140671
731565,102404,140672
731566,102404,135797
731567,102404,140673
731568,102404,130203
731569,102404,140663
731570,102404,139905
731571,102404,127390
731572,102404,127380
731573,102406,128409
731574,102406,139078
731575,102406,132444
731576,102406,140674
731577,102406,140534
731578,102406,139071
731579,102406,135191
731580,102406,127881
731581,102406,125439
731582,102406,128386
731583,102407,135797
731584,102407,133731
731585,102407,125313
731586,102407,125305
731587,102407,125382
731588,102407,140675
731589,102407,125588
731590,102407,125174
731591,102407,125304
731592,102407,129612
731593,102408,132823
731594,102408,125161
731595,102408,125476
731596,102408,125174
731597,102408,125140
731598,102408,125197
731599,102408,127594
731600,102409,125651
731601,102409,140676
731602,102409,128386
731603,102409,126504
731604,102409,126047
731605,102409,132523
731606,102409,130379
731607,102409,125382
731608,102410,128400
731609,102410,140677
731610,102410,140678
731611,102410,125161
731612,102410,128386
731613,102410,127228
731614,102410,130379
731615,102410,126047
731616,102410,140310
731617,102411,140539
731618,102411,125705
731619,102411,125161
731620,102411,126599
731621,102411,131135
731622,102411,125361
731623,102411,133583
731624,102412,125651
731625,102412,133762
731626,102412,140679
731627,102412,129502
731628,102412,140680
731629,102412,126504
731630,102412,125197
731631,102412,125104
731632,102412,128386
731633,102412,126599
731634,102414,125174
731635,102414,126025
731636,102414,125382
731637,102414,125953
731638,102415,136067
731639,102415,140681
731640,102415,136891
731641,102415,128392
731642,102415,139100
731643,102415,128332
731644,102415,125197
731645,102415,130232
731646,102415,128385
731647,102415,126398
731648,102416,133468
731649,102416,125155
731650,102416,127672
731651,102416,135233
731652,102417,128374
731653,102417,140682
731654,102417,140297
731655,102417,127373
731656,102417,125197
731657,102417,126965
731658,102417,125161
731659,102417,125090
731660,102417,125313
731661,102417,128147
731662,102418,140683
731663,102418,125432
731664,102418,128453
731665,102418,140653
731666,102418,128400
731667,102418,140684
731668,102418,125197
731669,102418,126403
731670,102418,128147
731671,102418,127373
731672,102419,139120
731673,102419,140685
731674,102419,140686
731675,102419,136908
731676,102419,140297
731677,102419,128346
731678,102419,125705
731679,102419,133583
731680,102419,125439
731681,102419,126965
